protein_id,compound_id
HBTAR004155,HBIN047591
HBTAR004155,HBIN022249
HBTAR004155,HBIN023889
HBTAR004155,HBIN040530
HBTAR004155,HBIN033753
HBTAR004155,HBIN026430
HBTAR004155,HBIN011351
HBTAR004155,HBIN022354
HBTAR004155,HBIN008675
HBTAR004155,HBIN006380
HBTAR004155,HBIN011577
HBTAR004155,HBIN020198
HBTAR004155,HBIN022282
HBTAR004155,HBIN045475
HBTAR004155,HBIN013653
HBTAR004155,HBIN008833
HBTAR004155,HBIN025329
HBTAR004155,HBIN032172
HBTAR004155,HBIN033666
HBTAR004155,HBIN036683
HBTAR004155,HBIN026610
HBTAR004155,HBIN040843
HBTAR004155,HBIN021480
HBTAR004155,HBIN014718
HBTAR004155,HBIN016025
HBTAR004155,HBIN030654
HBTAR004155,HBIN037907
HBTAR004155,HBIN046019
HBTAR004155,HBIN037635
HBTAR004155,HBIN024567
HBTAR004155,HBIN004459
HBTAR004155,HBIN023366
HBTAR004155,HBIN030161
HBTAR004155,HBIN025263
HBTAR004155,HBIN026449
HBTAR004155,HBIN025026
HBTAR004155,HBIN039359
HBTAR004155,HBIN045144
HBTAR004155,HBIN005815
HBTAR004155,HBIN001971
HBTAR004155,HBIN041032
HBTAR004155,HBIN025914
HBTAR004155,HBIN004937
HBTAR004155,HBIN033585
HBTAR004155,HBIN000519
HBTAR004155,HBIN042768
HBTAR004155,HBIN033275
HBTAR004155,HBIN016516
HBTAR004155,HBIN008159
HBTAR004155,HBIN035276
HBTAR004155,HBIN026689
HBTAR004155,HBIN031222
HBTAR004155,HBIN010716
HBTAR004155,HBIN027107
HBTAR004155,HBIN015582
HBTAR004155,HBIN043361
HBTAR004155,HBIN028337
HBTAR004155,HBIN022943
HBTAR004155,HBIN010407
HBTAR004155,HBIN029382
HBTAR004155,HBIN033217
HBTAR004155,HBIN022536
HBTAR004155,HBIN012818
HBTAR004155,HBIN003647
HBTAR004155,HBIN045030
HBTAR004155,HBIN033583
HBTAR004155,HBIN018052
HBTAR004155,HBIN022519
HBTAR004155,HBIN023784
HBTAR004155,HBIN026774
HBTAR004155,HBIN040079
HBTAR004155,HBIN015362
HBTAR004155,HBIN003901
HBTAR004155,HBIN037358
HBTAR004155,HBIN034281
HBTAR004155,HBIN049163
HBTAR004155,HBIN019046
HBTAR004155,HBIN047633
HBTAR004155,HBIN013019
HBTAR004155,HBIN009284
HBTAR004155,HBIN042310
HBTAR004155,HBIN027024
HBTAR004155,HBIN022281
HBTAR004155,HBIN036518
HBTAR004155,HBIN022787
HBTAR004155,HBIN037085
HBTAR004155,HBIN019571
HBTAR004155,HBIN013393
HBTAR004155,HBIN007610
HBTAR004155,HBIN000962
HBTAR004155,HBIN040296
HBTAR004155,HBIN014670
HBTAR004155,HBIN026469
HBTAR004155,HBIN024821
HBTAR004155,HBIN014630
HBTAR004155,HBIN026580
HBTAR004155,HBIN030183
HBTAR004155,HBIN036022
HBTAR004155,HBIN008218
HBTAR004155,HBIN044492
HBTAR004155,HBIN026705
HBTAR004155,HBIN009512
HBTAR004155,HBIN013866
HBTAR004155,HBIN040485
HBTAR004155,HBIN036881
HBTAR004155,HBIN045966
HBTAR004155,HBIN025934
HBTAR004155,HBIN002612
HBTAR004155,HBIN035081
HBTAR004155,HBIN045814
HBTAR004155,HBIN014245
HBTAR004155,HBIN027320
HBTAR004155,HBIN032424
HBTAR004155,HBIN041991
HBTAR004155,HBIN029419
HBTAR004155,HBIN004449
HBTAR004155,HBIN011775
HBTAR004155,HBIN027166
HBTAR004155,HBIN018232
HBTAR004155,HBIN002911
HBTAR004155,HBIN036692
HBTAR004155,HBIN027003
HBTAR004155,HBIN002081
HBTAR004155,HBIN048414
HBTAR004155,HBIN037152
HBTAR004155,HBIN014104
HBTAR004155,HBIN018129
HBTAR004155,HBIN010592
HBTAR004155,HBIN024184
HBTAR004155,HBIN044152
HBTAR004155,HBIN014935
HBTAR004155,HBIN006121
HBTAR004155,HBIN042503
HBTAR004155,HBIN016865
HBTAR004155,HBIN044996
HBTAR004155,HBIN026390
HBTAR004155,HBIN001034
HBTAR004155,HBIN048357
HBTAR004155,HBIN005137
HBTAR004155,HBIN025981
HBTAR004155,HBIN024384
HBTAR004155,HBIN024936
HBTAR004155,HBIN015517
HBTAR004155,HBIN047017
HBTAR004155,HBIN019614
HBTAR004155,HBIN032421
HBTAR004155,HBIN020260
HBTAR004155,HBIN046078
HBTAR004155,HBIN046689
HBTAR004155,HBIN011166
HBTAR004155,HBIN010378
HBTAR004155,HBIN007601
HBTAR004155,HBIN048945
HBTAR004155,HBIN007271
HBTAR004155,HBIN027475
HBTAR004155,HBIN023834
HBTAR004155,HBIN047157
HBTAR004155,HBIN039660
HBTAR004155,HBIN022046
HBTAR004155,HBIN034945
HBTAR004155,HBIN037069
HBTAR004155,HBIN029840
HBTAR004155,HBIN011813
HBTAR004155,HBIN023390
HBTAR004155,HBIN038838
HBTAR004155,HBIN046550
HBTAR004155,HBIN029915
HBTAR004155,HBIN030108
HBTAR004155,HBIN048376
HBTAR004155,HBIN029056
HBTAR004155,HBIN032710
HBTAR004155,HBIN021943
HBTAR004155,HBIN035117
HBTAR004155,HBIN003305
HBTAR004155,HBIN035720
HBTAR004155,HBIN033868
HBTAR004155,HBIN034954
HBTAR004155,HBIN001240
HBTAR004155,HBIN045833
HBTAR004155,HBIN044183
HBTAR004155,HBIN014213
HBTAR004155,HBIN048986
HBTAR004155,HBIN031429
HBTAR004155,HBIN043805
HBTAR004155,HBIN035175
HBTAR004155,HBIN033338
HBTAR004155,HBIN014304
HBTAR004155,HBIN037778
HBTAR004155,HBIN046570
HBTAR004155,HBIN027241
HBTAR004155,HBIN048715
HBTAR004155,HBIN044523
HBTAR004155,HBIN020765
HBTAR004155,HBIN040654
HBTAR004155,HBIN033164
HBTAR004155,HBIN015702
HBTAR004155,HBIN025822
HBTAR004155,HBIN043424
HBTAR004155,HBIN006345
HBTAR004155,HBIN004664
HBTAR004155,HBIN022040
HBTAR004155,HBIN009464
HBTAR004155,HBIN020643
HBTAR004155,HBIN048224
HBTAR004155,HBIN034423
HBTAR004155,HBIN024251
HBTAR004155,HBIN033094
HBTAR004155,HBIN021362
HBTAR004155,HBIN003688
HBTAR004155,HBIN024380
HBTAR004155,HBIN020123
HBTAR004155,HBIN008949
HBTAR004155,HBIN005113
HBTAR004155,HBIN032840
HBTAR004155,HBIN008703
HBTAR004155,HBIN043804
HBTAR004155,HBIN035847
HBTAR004155,HBIN007776
HBTAR004155,HBIN010673
HBTAR004155,HBIN038726
HBTAR004155,HBIN028022
HBTAR004155,HBIN041389
HBTAR004155,HBIN032461
HBTAR004155,HBIN010947
HBTAR004155,HBIN045469
HBTAR004155,HBIN009713
HBTAR004155,HBIN039622
HBTAR004155,HBIN037307
HBTAR004155,HBIN006808
HBTAR004155,HBIN001647
HBTAR004155,HBIN012075
HBTAR004155,HBIN013062
HBTAR004155,HBIN021936
HBTAR004155,HBIN018909
HBTAR004155,HBIN025998
HBTAR004155,HBIN018170
HBTAR004155,HBIN019791
HBTAR004155,HBIN035410
HBTAR004155,HBIN040487
HBTAR004155,HBIN048355
HBTAR004155,HBIN048354
HBTAR004155,HBIN042111
HBTAR004155,HBIN038018
HBTAR004155,HBIN044879
HBTAR004155,HBIN009971
HBTAR004155,HBIN014759
HBTAR004155,HBIN018913
HBTAR004155,HBIN022888
HBTAR004155,HBIN046551
HBTAR004155,HBIN010964
HBTAR004155,HBIN048335
HBTAR004155,HBIN007055
HBTAR004155,HBIN025019
HBTAR004155,HBIN031786
HBTAR004155,HBIN048268
HBTAR004155,HBIN007446
HBTAR004155,HBIN036321
HBTAR004155,HBIN001531
HBTAR004155,HBIN022846
HBTAR004155,HBIN039108
HBTAR004155,HBIN047936
HBTAR004155,HBIN021880
HBTAR004155,HBIN048360
HBTAR004155,HBIN044729
HBTAR004155,HBIN046387
HBTAR004155,HBIN019826
HBTAR004155,HBIN043037
HBTAR004155,HBIN021714
HBTAR004155,HBIN025561
HBTAR004155,HBIN008519
HBTAR004155,HBIN039998
HBTAR004155,HBIN035397
HBTAR004155,HBIN033597
HBTAR004155,HBIN013892
HBTAR004155,HBIN022566
HBTAR004155,HBIN000662
HBTAR004155,HBIN048053
HBTAR004155,HBIN046174
HBTAR004155,HBIN046246
HBTAR004155,HBIN045827
HBTAR004155,HBIN033165
HBTAR004155,HBIN005999
HBTAR004155,HBIN044682
HBTAR004155,HBIN015866
HBTAR004155,HBIN008924
HBTAR004155,HBIN006984
HBTAR004155,HBIN047693
HBTAR004155,HBIN033516
HBTAR004155,HBIN046058
HBTAR004155,HBIN000981
HBTAR004155,HBIN030754
HBTAR004155,HBIN018026
HBTAR004155,HBIN038480
HBTAR004155,HBIN045010
HBTAR004155,HBIN012855
HBTAR004155,HBIN040538
HBTAR004155,HBIN008787
HBTAR004155,HBIN025274
HBTAR004155,HBIN007642
HBTAR004155,HBIN030823
HBTAR004155,HBIN020799
HBTAR004155,HBIN035038
HBTAR004155,HBIN026276
HBTAR004155,HBIN022938
HBTAR004155,HBIN014091
HBTAR004155,HBIN005801
HBTAR004155,HBIN005696
HBTAR004155,HBIN027572
HBTAR004155,HBIN011564
HBTAR004155,HBIN002667
HBTAR004155,HBIN020720
HBTAR004155,HBIN017437
HBTAR004155,HBIN022997
HBTAR004155,HBIN036560
HBTAR004155,HBIN017056
HBTAR004155,HBIN046636
HBTAR004155,HBIN024341
HBTAR004155,HBIN037407
HBTAR004155,HBIN021565
HBTAR004155,HBIN025258
HBTAR004155,HBIN009873
HBTAR004155,HBIN006620
HBTAR004155,HBIN002170
HBTAR004155,HBIN030737
HBTAR004155,HBIN016691
HBTAR004155,HBIN003405
HBTAR004155,HBIN029314
HBTAR004155,HBIN048412
HBTAR004155,HBIN025465
HBTAR004155,HBIN033470
HBTAR004155,HBIN039443
HBTAR004155,HBIN041950
HBTAR004155,HBIN032813
HBTAR004155,HBIN030781
HBTAR004155,HBIN031192
HBTAR004155,HBIN046280
HBTAR004155,HBIN041761
HBTAR004155,HBIN040626
HBTAR004155,HBIN032344
HBTAR004155,HBIN023789
HBTAR004155,HBIN030188
HBTAR004155,HBIN036568
HBTAR004155,HBIN027382
HBTAR004155,HBIN011719
HBTAR004155,HBIN006849
HBTAR004155,HBIN033574
HBTAR004155,HBIN036449
HBTAR004155,HBIN030864
HBTAR004155,HBIN031592
HBTAR004155,HBIN040608
HBTAR004155,HBIN047005
HBTAR004155,HBIN007626
HBTAR004155,HBIN008361
HBTAR004155,HBIN011302
HBTAR004155,HBIN011247
HBTAR004155,HBIN028291
HBTAR004155,HBIN009906
HBTAR004155,HBIN036525
HBTAR004155,HBIN021790
HBTAR004155,HBIN048634
HBTAR004155,HBIN000035
HBTAR004155,HBIN032456
HBTAR004155,HBIN032836
HBTAR004155,HBIN040883
HBTAR004155,HBIN018423
HBTAR004155,HBIN015704
HBTAR004155,HBIN019471
HBTAR004155,HBIN039022
HBTAR004155,HBIN040723
HBTAR004155,HBIN034524
HBTAR004155,HBIN035488
HBTAR004155,HBIN029718
HBTAR004155,HBIN043203
HBTAR004155,HBIN021607
HBTAR004155,HBIN047926
HBTAR004155,HBIN030318
HBTAR004155,HBIN027041
HBTAR004155,HBIN008522
HBTAR004155,HBIN028514
HBTAR004155,HBIN039225
HBTAR004155,HBIN022725
HBTAR004155,HBIN044393
HBTAR004155,HBIN018266
HBTAR004155,HBIN043673
HBTAR004155,HBIN029147
HBTAR004155,HBIN046555
HBTAR004155,HBIN011684
HBTAR004155,HBIN023187
HBTAR004155,HBIN035310
HBTAR004155,HBIN012522
HBTAR004155,HBIN016568
HBTAR004155,HBIN045188
HBTAR004155,HBIN020010
HBTAR004155,HBIN040182
HBTAR004155,HBIN031089
HBTAR004155,HBIN026964
HBTAR004155,HBIN044442
HBTAR004155,HBIN019296
HBTAR004155,HBIN018131
HBTAR004155,HBIN024973
HBTAR004155,HBIN012481
HBTAR004155,HBIN021151
HBTAR004155,HBIN011507
HBTAR004155,HBIN041914
HBTAR004155,HBIN020994
HBTAR004155,HBIN048196
HBTAR004155,HBIN031499
HBTAR004155,HBIN006891
HBTAR004155,HBIN008732
HBTAR004155,HBIN025536
HBTAR004155,HBIN039392
HBTAR004155,HBIN036734
HBTAR004155,HBIN004430
HBTAR004155,HBIN035199
HBTAR004155,HBIN027925
HBTAR004155,HBIN029818
HBTAR004155,HBIN048047
HBTAR004155,HBIN029301
HBTAR004155,HBIN034649
HBTAR004155,HBIN021823
HBTAR004155,HBIN014823
HBTAR004155,HBIN039687
HBTAR004155,HBIN049045
HBTAR004155,HBIN010919
HBTAR004155,HBIN036157
HBTAR004155,HBIN032451
HBTAR004155,HBIN044262
HBTAR004155,HBIN048409
HBTAR004155,HBIN010712
HBTAR004155,HBIN036318
HBTAR004155,HBIN038749
HBTAR004155,HBIN021261
HBTAR004155,HBIN035431
HBTAR004155,HBIN008492
HBTAR004155,HBIN040980
HBTAR004155,HBIN010574
HBTAR004155,HBIN045942
HBTAR004155,HBIN044799
HBTAR004155,HBIN016093
HBTAR004155,HBIN039769
HBTAR004155,HBIN041495
HBTAR004155,HBIN020619
HBTAR004155,HBIN048358
HBTAR004155,HBIN030018
HBTAR004155,HBIN020492
HBTAR004155,HBIN045846
HBTAR004155,HBIN037286
HBTAR004155,HBIN031031
HBTAR004155,HBIN013203
HBTAR004155,HBIN038764
HBTAR004155,HBIN041809
HBTAR004155,HBIN029313
HBTAR004155,HBIN019947
HBTAR004155,HBIN016873
HBTAR004155,HBIN010299
HBTAR004155,HBIN034853
HBTAR004155,HBIN026462
HBTAR004155,HBIN041916
HBTAR004155,HBIN029260
HBTAR004155,HBIN029470
HBTAR004155,HBIN024094
HBTAR004155,HBIN016009
HBTAR004155,HBIN029606
HBTAR004155,HBIN044138
HBTAR004155,HBIN039020
HBTAR004155,HBIN029648
HBTAR004155,HBIN032592
HBTAR004155,HBIN016083
HBTAR004155,HBIN013809
HBTAR004155,HBIN013432
HBTAR004155,HBIN035686
HBTAR004155,HBIN044229
HBTAR004155,HBIN010810
HBTAR004155,HBIN028435
HBTAR004155,HBIN015817
HBTAR004155,HBIN035062
HBTAR004155,HBIN022902
HBTAR004155,HBIN004613
HBTAR004155,HBIN003736
HBTAR004155,HBIN043729
HBTAR004155,HBIN038915
HBTAR004155,HBIN004661
HBTAR004155,HBIN017938
HBTAR004155,HBIN024365
HBTAR004155,HBIN030534
HBTAR004155,HBIN045072
HBTAR004155,HBIN015613
HBTAR004155,HBIN025420
HBTAR004155,HBIN023351
HBTAR004155,HBIN023753
HBTAR004155,HBIN002613
HBTAR004155,HBIN039895
HBTAR004155,HBIN022017
HBTAR004155,HBIN013721
HBTAR004155,HBIN013333
HBTAR004155,HBIN040573
HBTAR004155,HBIN040655
HBTAR004155,HBIN015237
HBTAR004155,HBIN002969
HBTAR004155,HBIN015476
HBTAR004155,HBIN021795
HBTAR004155,HBIN035603
HBTAR004155,HBIN033246
HBTAR004155,HBIN013046
HBTAR004155,HBIN048888
HBTAR004155,HBIN014017
HBTAR004155,HBIN033432
HBTAR004155,HBIN021893
HBTAR004155,HBIN041970
HBTAR004155,HBIN002455
HBTAR004155,HBIN027582
HBTAR004155,HBIN021209
HBTAR004155,HBIN036524
HBTAR004155,HBIN027240
HBTAR004155,HBIN040288
HBTAR004155,HBIN037701
HBTAR004155,HBIN018897
HBTAR004155,HBIN048875
HBTAR004155,HBIN037684
HBTAR004155,HBIN003207
HBTAR004155,HBIN036778
HBTAR004155,HBIN009517
HBTAR004155,HBIN029110
HBTAR004155,HBIN011307
HBTAR004155,HBIN037187
HBTAR004155,HBIN006151
HBTAR004155,HBIN018216
HBTAR004155,HBIN030481
HBTAR004155,HBIN035795
HBTAR004155,HBIN006367
HBTAR004155,HBIN029663
HBTAR004155,HBIN023634
HBTAR004155,HBIN011516
HBTAR004155,HBIN023227
HBTAR004155,HBIN047921
HBTAR004155,HBIN005613
HBTAR004155,HBIN025288
HBTAR004155,HBIN036163
HBTAR004155,HBIN046542
HBTAR004155,HBIN048062
HBTAR004155,HBIN044636
HBTAR004155,HBIN029328
HBTAR004155,HBIN006859
HBTAR004155,HBIN039522
HBTAR004155,HBIN014048
HBTAR004155,HBIN044061
HBTAR004155,HBIN045974
HBTAR004155,HBIN047572
HBTAR004155,HBIN005930
HBTAR004155,HBIN040936
HBTAR004155,HBIN025520
HBTAR004155,HBIN044199
HBTAR004155,HBIN001014
HBTAR004155,HBIN006030
HBTAR004155,HBIN025984
HBTAR004155,HBIN039507
HBTAR004155,HBIN043724
HBTAR004155,HBIN011652
HBTAR004155,HBIN030507
HBTAR004155,HBIN032261
HBTAR004155,HBIN043909
HBTAR004155,HBIN018012
HBTAR004155,HBIN011769
HBTAR004155,HBIN024715
HBTAR004155,HBIN022215
HBTAR004155,HBIN044734
HBTAR004155,HBIN016163
HBTAR004155,HBIN011377
HBTAR004155,HBIN023333
HBTAR004155,HBIN040830
HBTAR004155,HBIN042693
HBTAR004155,HBIN021791
HBTAR004155,HBIN039021
HBTAR004155,HBIN015501
HBTAR004155,HBIN044234
HBTAR004155,HBIN035481
HBTAR004155,HBIN020556
HBTAR004155,HBIN039976
HBTAR004155,HBIN030537
HBTAR004155,HBIN022600
HBTAR004155,HBIN025940
HBTAR004155,HBIN019083
HBTAR004155,HBIN013798
HBTAR004155,HBIN020278
HBTAR004155,HBIN039953
HBTAR004155,HBIN015244
HBTAR004155,HBIN004303
HBTAR004155,HBIN004357
HBTAR004155,HBIN024194
HBTAR004155,HBIN005327
HBTAR004155,HBIN024054
HBTAR004155,HBIN004498
HBTAR004155,HBIN036555
HBTAR004155,HBIN019699
HBTAR004155,HBIN008647
HBTAR004155,HBIN020908
HBTAR004155,HBIN001681
HBTAR004155,HBIN031078
HBTAR004155,HBIN022794
HBTAR004155,HBIN035052
HBTAR004155,HBIN017727
HBTAR004155,HBIN016972
HBTAR004155,HBIN042975
HBTAR004155,HBIN015021
HBTAR004155,HBIN048269
HBTAR004155,HBIN004243
HBTAR004155,HBIN039458
HBTAR004155,HBIN005823
HBTAR004155,HBIN019795
HBTAR004155,HBIN026348
HBTAR004155,HBIN021715
HBTAR004155,HBIN039508
HBTAR004155,HBIN048988
HBTAR004155,HBIN042340
HBTAR004155,HBIN034916
HBTAR004155,HBIN014260
HBTAR004155,HBIN016973
HBTAR004155,HBIN041737
HBTAR004155,HBIN020991
HBTAR004155,HBIN038026
HBTAR004155,HBIN038665
HBTAR004155,HBIN046497
HBTAR004155,HBIN011563
HBTAR004155,HBIN032113
HBTAR004155,HBIN001367
HBTAR004155,HBIN023039
HBTAR004155,HBIN047437
HBTAR004155,HBIN003863
HBTAR004155,HBIN043076
HBTAR004155,HBIN041980
HBTAR004155,HBIN020493
HBTAR004155,HBIN038604
HBTAR004155,HBIN035899
HBTAR004155,HBIN005301
HBTAR004155,HBIN022194
HBTAR004155,HBIN032371
HBTAR004155,HBIN014093
HBTAR004155,HBIN033972
HBTAR004155,HBIN019156
HBTAR004155,HBIN040264
HBTAR004155,HBIN040737
HBTAR004155,HBIN000893
HBTAR004155,HBIN035721
HBTAR004155,HBIN017875
HBTAR004155,HBIN043567
HBTAR004155,HBIN003877
HBTAR004155,HBIN046299
HBTAR004155,HBIN033403
HBTAR004155,HBIN006468
HBTAR004155,HBIN013367
HBTAR004155,HBIN013447
HBTAR004155,HBIN010920
HBTAR004155,HBIN027849
HBTAR004155,HBIN046374
HBTAR004155,HBIN012193
HBTAR004155,HBIN039661
HBTAR004155,HBIN029699
HBTAR004155,HBIN016184
HBTAR004155,HBIN032567
HBTAR004155,HBIN044239
HBTAR004155,HBIN035746
HBTAR004155,HBIN034746
HBTAR004155,HBIN043631
HBTAR004155,HBIN031713
HBTAR004155,HBIN030761
HBTAR004155,HBIN021536
HBTAR004155,HBIN039995
HBTAR004155,HBIN017024
HBTAR004155,HBIN027130
HBTAR004155,HBIN034772
HBTAR004155,HBIN023875
HBTAR004155,HBIN047030
HBTAR004155,HBIN025322
HBTAR004155,HBIN035169
HBTAR004155,HBIN034083
HBTAR004155,HBIN025320
HBTAR004155,HBIN027612
HBTAR004155,HBIN015065
HBTAR004155,HBIN041208
HBTAR004155,HBIN042759
HBTAR004155,HBIN046860
HBTAR004155,HBIN031272
HBTAR004155,HBIN013455
HBTAR004155,HBIN048300
HBTAR004155,HBIN044034
HBTAR004155,HBIN011821
HBTAR004155,HBIN025961
HBTAR004155,HBIN014956
HBTAR004155,HBIN000071
HBTAR004155,HBIN021780
HBTAR004155,HBIN034797
HBTAR004155,HBIN027811
HBTAR004155,HBIN033560
HBTAR004155,HBIN031070
HBTAR004155,HBIN007618
HBTAR004155,HBIN038267
HBTAR004155,HBIN001903
HBTAR004155,HBIN041276
HBTAR004155,HBIN020965
HBTAR004155,HBIN041407
HBTAR004155,HBIN024072
HBTAR004155,HBIN048089
HBTAR004155,HBIN035376
HBTAR004155,HBIN043763
HBTAR004155,HBIN005898
HBTAR004155,HBIN032938
HBTAR004155,HBIN037888
HBTAR004155,HBIN031049
HBTAR004155,HBIN022407
HBTAR004155,HBIN044638
HBTAR004155,HBIN033641
HBTAR004155,HBIN028925
HBTAR004155,HBIN036357
HBTAR004155,HBIN044455
HBTAR004155,HBIN044035
HBTAR004155,HBIN025599
HBTAR004155,HBIN020871
HBTAR004155,HBIN026413
HBTAR004155,HBIN039826
HBTAR004155,HBIN017887
HBTAR004155,HBIN032486
HBTAR004155,HBIN016822
HBTAR004155,HBIN030582
HBTAR004155,HBIN020656
HBTAR004155,HBIN045104
HBTAR004155,HBIN046469
HBTAR004155,HBIN039240
HBTAR004155,HBIN015832
HBTAR004155,HBIN007677
HBTAR004155,HBIN010703
HBTAR004155,HBIN002685
HBTAR004155,HBIN042095
HBTAR004155,HBIN032536
HBTAR004155,HBIN035908
HBTAR004155,HBIN018094
HBTAR004155,HBIN011806
HBTAR004155,HBIN024901
HBTAR004155,HBIN021220
HBTAR004155,HBIN043915
HBTAR004155,HBIN016899
HBTAR004155,HBIN014294
HBTAR004155,HBIN017740
HBTAR004155,HBIN042339
HBTAR004155,HBIN021437
HBTAR004155,HBIN018689
HBTAR004155,HBIN006218
HBTAR004155,HBIN038254
HBTAR004155,HBIN035489
HBTAR004155,HBIN035185
HBTAR004155,HBIN041017
HBTAR004155,HBIN018710
HBTAR004155,HBIN011749
HBTAR004155,HBIN004383
HBTAR004155,HBIN032812
HBTAR004155,HBIN041099
HBTAR004155,HBIN019122
HBTAR004155,HBIN021970
HBTAR004155,HBIN023816
HBTAR004155,HBIN021986
HBTAR004155,HBIN007058
HBTAR004155,HBIN043956
HBTAR004155,HBIN045496
HBTAR004155,HBIN015210
HBTAR004155,HBIN040951
HBTAR004155,HBIN023732
HBTAR004155,HBIN000290
HBTAR004155,HBIN014824
HBTAR004155,HBIN015943
HBTAR004155,HBIN043591
HBTAR004155,HBIN017043
HBTAR004155,HBIN039207
HBTAR004155,HBIN036550
HBTAR004155,HBIN037303
HBTAR004155,HBIN031704
HBTAR004155,HBIN034674
HBTAR004155,HBIN027456
HBTAR004155,HBIN032307
HBTAR004155,HBIN018912
HBTAR004155,HBIN044927
HBTAR004155,HBIN007043
HBTAR004155,HBIN013057
HBTAR004155,HBIN023646
HBTAR004155,HBIN007880
HBTAR004155,HBIN019212
HBTAR004155,HBIN034754
HBTAR004155,HBIN048261
HBTAR004155,HBIN040676
HBTAR004155,HBIN029630
HBTAR004155,HBIN037381
HBTAR004155,HBIN008944
HBTAR004155,HBIN035633
HBTAR004155,HBIN026264
HBTAR004155,HBIN000624
HBTAR004155,HBIN037506
HBTAR004155,HBIN000033
HBTAR004155,HBIN031539
HBTAR004155,HBIN000625
HBTAR004155,HBIN012459
HBTAR004155,HBIN012019
HBTAR004155,HBIN041334
HBTAR004155,HBIN047613
HBTAR004155,HBIN048049
HBTAR004155,HBIN017009
HBTAR004155,HBIN031388
HBTAR004155,HBIN031387
HBTAR004155,HBIN014393
HBTAR004155,HBIN015829
HBTAR004155,HBIN026550
HBTAR004155,HBIN038876
HBTAR004155,HBIN040557
HBTAR004155,HBIN006619
HBTAR004155,HBIN045073
HBTAR004155,HBIN044780
HBTAR004155,HBIN027484
HBTAR004155,HBIN019762
HBTAR004155,HBIN036266
HBTAR004155,HBIN020224
HBTAR004155,HBIN031109
HBTAR004155,HBIN043445
HBTAR004155,HBIN029907
HBTAR004155,HBIN034305
HBTAR004155,HBIN047423
HBTAR004155,HBIN048347
HBTAR004155,HBIN043388
HBTAR004155,HBIN024343
HBTAR004155,HBIN042850
HBTAR004155,HBIN037640
HBTAR004155,HBIN039654
HBTAR004155,HBIN048435
HBTAR004155,HBIN048947
HBTAR004155,HBIN037485
HBTAR004155,HBIN040900
HBTAR004155,HBIN020637
HBTAR004155,HBIN018040
HBTAR004155,HBIN044680
HBTAR004155,HBIN025944
HBTAR004155,HBIN012023
HBTAR004155,HBIN046537
HBTAR004155,HBIN009583
HBTAR004155,HBIN044537
HBTAR004155,HBIN021462
HBTAR004155,HBIN013560
HBTAR004155,HBIN035033
HBTAR004155,HBIN041993
HBTAR004155,HBIN004419
HBTAR004155,HBIN047180
HBTAR004155,HBIN032661
HBTAR004155,HBIN024306
HBTAR004155,HBIN043073
HBTAR004155,HBIN045003
HBTAR004155,HBIN026567
HBTAR004155,HBIN040797
HBTAR004155,HBIN026933
HBTAR004155,HBIN037345
HBTAR004155,HBIN022397
HBTAR004155,HBIN049078
HBTAR004155,HBIN040864
HBTAR004155,HBIN024964
HBTAR004155,HBIN019829
HBTAR004155,HBIN039072
HBTAR004155,HBIN037453
HBTAR004155,HBIN008798
HBTAR004155,HBIN033109
HBTAR004155,HBIN024314
HBTAR004155,HBIN012725
HBTAR004155,HBIN017286
HBTAR004155,HBIN018033
HBTAR004155,HBIN030436
HBTAR004155,HBIN023198
HBTAR004155,HBIN043172
HBTAR004155,HBIN021757
HBTAR004155,HBIN014929
HBTAR004155,HBIN044776
HBTAR004155,HBIN007291
HBTAR004155,HBIN043161
HBTAR004155,HBIN004382
HBTAR004155,HBIN025612
HBTAR004155,HBIN046494
HBTAR004155,HBIN029414
HBTAR004155,HBIN016799
HBTAR004155,HBIN005875
HBTAR004155,HBIN038490
HBTAR004155,HBIN047616
HBTAR004155,HBIN029094
HBTAR004155,HBIN023758
HBTAR004155,HBIN014937
HBTAR004155,HBIN048330
HBTAR004155,HBIN026843
HBTAR004155,HBIN021796
HBTAR004155,HBIN028044
HBTAR004155,HBIN007054
HBTAR004155,HBIN044341
HBTAR004155,HBIN039614
HBTAR004155,HBIN034696
HBTAR004155,HBIN012568
HBTAR004155,HBIN005175
HBTAR004155,HBIN017333
HBTAR004155,HBIN033449
HBTAR004155,HBIN047969
HBTAR004155,HBIN048542
HBTAR004155,HBIN004953
HBTAR004155,HBIN018278
HBTAR004155,HBIN048460
HBTAR004155,HBIN025256
HBTAR004155,HBIN019342
HBTAR004155,HBIN026067
HBTAR004155,HBIN030603
HBTAR004155,HBIN036050
HBTAR004155,HBIN007995
HBTAR004155,HBIN029027
HBTAR004155,HBIN035540
HBTAR004155,HBIN013647
HBTAR004155,HBIN036756
HBTAR004155,HBIN037857
HBTAR004155,HBIN013015
HBTAR004155,HBIN019239
HBTAR004155,HBIN033262
HBTAR004155,HBIN039348
HBTAR004155,HBIN034493
HBTAR004155,HBIN033235
HBTAR004155,HBIN028531
HBTAR004155,HBIN017128
HBTAR004155,HBIN005451
HBTAR004155,HBIN025860
HBTAR004155,HBIN026828
HBTAR004155,HBIN047285
HBTAR004155,HBIN046177
HBTAR004155,HBIN048578
HBTAR004155,HBIN039396
HBTAR004155,HBIN012906
HBTAR004155,HBIN009536
HBTAR004155,HBIN006254
